emp_id,name,department,country,age,salary,join_date,status,email
E10969,Employee_969,HR,USA,37,119047.05,2020-06-04,,emp10969@company.com
E10970,Employee_970,Marketing,USA,24,172585.33,2015-10-12,Inactive,emp10970@company.com
E10971,Employee_971,Engineering,Canada,49,36347.68,2019-08-09,Active,emp10971@company.com
E10972,Employee_972,Marketing,Canada,56,100437.31,2018-06-11,,emp10972@company.com
E10973,Employee_973,HR,Germany,34,60241.76,2017-06-15,On Leave,emp10973@company.com
E10974,Employee_974,Support,Australia,29,53871.39,2021-11-17,On Leave,emp10974@company.com
E10975,Employee_975,Finance,Germany,56,135811.37,2022-01-05,,emp10975@company.com
E10976,Employee_976,Engineering,India,54,175431.66,2015-08-02,,emp10976@company.com
E10977,Employee_977,Finance,USA,56,113070.59,2021-02-05,Inactive,emp10977@company.com
E10978,Employee_978,Marketing,Germany,46,67158.79,2020-09-24,Active,emp10978@company.com
E10979,Employee_979,Support,Germany,41,133838.62,2020-03-17,Active,emp10979@company.com
E10980,Employee_980,HR,Germany,46,129584.47,2020-04-17,Inactive,emp10980@company.com
E10981,Employee_981,Sales,UK,38,117869.35,2019-04-19,Active,emp10981@company.com
E10982,Employee_982,Marketing,USA,42,56485.08,2022-03-09,Inactive,emp10982@company.com
E10983,Employee_983,Marketing,Australia,30,125298.62,2021-11-23,Active,emp10983@company.com
E10984,Employee_984,Marketing,UK,22,129264.92,2022-03-15,Active,emp10984@company.com
E10985,Employee_985,Support,UK,28,135370.73,2015-05-09,On Leave,emp10985@company.com
E10986,Employee_986,Finance,Germany,25,89039.76,2021-03-12,Inactive,emp10986@company.com
E10987,Employee_987,Sales,Canada,39,111573.04,2015-01-04,Active,emp10987@company.com
E10988,Employee_988,HR,India,35,140463.17,2021-12-21,Active,emp10988@company.com
E10989,Employee_989,HR,Canada,22,55318.92,2017-12-02,Inactive,emp10989@company.com
E10990,Employee_990,Engineering,Australia,22,78526.63,2020-01-10,On Leave,emp10990@company.com
E10991,Employee_991,Support,Canada,58,152725.73,2020-04-07,,emp10991@company.com
E10992,Employee_992,HR,Canada,40,56818.97,2018-02-13,,emp10992@company.com
E10993,Employee_993,Support,Germany,30,173239.41,2017-01-11,,emp10993@company.com
E10994,Employee_994,Marketing,USA,23,170137.58,2020-01-22,Active,emp10994@company.com
E10995,Employee_995,Marketing,UK,30,145372.1,2023-03-26,,emp10995@company.com
E10996,Employee_996,Marketing,UK,51,147573.77,2021-01-23,,emp10996@company.com
E10997,Employee_997,Engineering,UK,48,117728.16,2023-02-26,On Leave,emp10997@company.com
E10998,Employee_998,Marketing,Australia,23,96069.13,2018-09-05,Active,emp10998@company.com
E10999,Employee_999,Sales,Canada,53,149207.37,2021-08-21,,emp10999@company.com
E11000,Employee_1000,Support,India,23,121620.44,2019-10-22,On Leave,emp11000@company.com
E11001,Employee_1001,HR,Canada,27,35693.12,2023-02-21,Active,emp11001@company.com
E11002,Employee_1002,Support,UK,45,140374.02,2020-07-10,Inactive,emp11002@company.com
E11003,Employee_1003,Marketing,India,24,46565.85,2017-07-16,On Leave,emp11003@company.com
E11004,Employee_1004,Marketing,USA,53,127837.68,2015-06-23,Inactive,emp11004@company.com
E11005,Employee_1005,Sales,USA,41,122255.89,2018-12-21,On Leave,emp11005@company.com
E11006,Employee_1006,Engineering,Canada,56,95118.43,2015-09-14,,emp11006@company.com
E11007,Employee_1007,HR,Germany,47,36393.63,2021-10-26,Inactive,emp11007@company.com
E11008,Employee_1008,Sales,UK,40,50467.79,2019-05-11,Active,emp11008@company.com
E11009,Employee_1009,Support,India,25,127803.9,2023-03-10,On Leave,emp11009@company.com
E11010,Employee_1010,Finance,UK,29,81423.57,2016-05-05,On Leave,emp11010@company.com
E11011,Employee_1011,Sales,UK,24,161143.75,2022-10-11,Active,emp11011@company.com
E11012,Employee_1012,Support,UK,40,116666.11,2020-06-14,On Leave,emp11012@company.com
E11013,Employee_1013,Sales,USA,33,66990.26,2024-10-25,Active,emp11013@company.com
E11014,Employee_1014,Finance,UK,36,133276.07,2022-04-18,Inactive,emp11014@company.com
E11015,Employee_1015,Marketing,Germany,50,140531.38,2016-07-17,,emp11015@company.com
E11016,Employee_1016,Support,Germany,58,135136.09,2022-12-09,,emp11016@company.com
E11017,Employee_1017,Marketing,Canada,36,87395.89,2023-02-04,Active,emp11017@company.com
E11018,Employee_1018,Support,UK,50,177430.36,2018-09-28,On Leave,emp11018@company.com
E11019,Employee_1019,HR,Australia,37,42568.12,2018-04-15,Active,emp11019@company.com
E11020,Employee_1020,Engineering,USA,28,125294.2,2016-06-06,Active,emp11020@company.com
E11021,Employee_1021,HR,India,27,60289.05,2022-06-15,On Leave,emp11021@company.com
E11022,Employee_1022,Finance,Germany,24,,2017-08-26,,emp11022@company.com
E11023,Employee_1023,Support,Canada,41,169071.48,2017-11-27,Active,emp11023@company.com
E11024,Employee_1024,HR,India,56,165076.99,2015-09-16,,emp11024@company.com
E11025,Employee_1025,HR,USA,23,109497.63,2019-04-12,Inactive,emp11025@company.com
E11026,Employee_1026,Sales,Australia,54,87963.38,2017-07-17,On Leave,emp11026@company.com
E11027,Employee_1027,Engineering,Australia,25,54337.87,2019-06-27,Active,emp11027@company.com
E11028,Employee_1028,Engineering,Germany,27,89547.79,2022-11-01,Active,emp11028@company.com
E11029,Employee_1029,HR,India,27,79357.34,2020-07-14,Active,emp11029@company.com
E11030,Employee_1030,Support,UK,,115659.5,2024-06-02,On Leave,
E11031,Employee_1031,Support,Germany,30,154120.06,2023-12-22,Inactive,emp11031@company.com
E11032,Employee_1032,Marketing,India,26,170884.36,2021-08-20,On Leave,emp11032@company.com
E11033,Employee_1033,Engineering,Germany,51,172189.15,2023-09-28,Inactive,emp11033@company.com
E11034,Employee_1034,Sales,USA,28,175671.96,2021-01-27,Inactive,emp11034@company.com
E11035,Employee_1035,Support,USA,55,134092.78,2024-01-24,Active,emp11035@company.com
E11036,Employee_1036,Support,Germany,50,58964.9,2022-11-27,On Leave,emp11036@company.com
E11037,Employee_1037,HR,Australia,53,137070.76,2016-03-22,On Leave,emp11037@company.com
E11038,Employee_1038,Sales,Canada,27,40679.77,2016-03-21,,emp11038@company.com
E11039,Employee_1039,Sales,India,54,124279.74,2024-08-13,Inactive,emp11039@company.com
E11040,Employee_1040,Finance,Australia,42,159816.63,2023-09-14,,emp11040@company.com
E11041,Employee_1041,Engineering,Canada,50,93404.76,2015-07-03,,emp11041@company.com
E11042,Employee_1042,HR,Germany,41,72611.22,2023-09-17,On Leave,emp11042@company.com
E11043,Employee_1043,Marketing,Australia,23,136679.38,2017-07-25,,emp11043@company.com
E11044,Employee_1044,Engineering,Germany,56,79014.81,2020-02-12,Active,emp11044@company.com
E11045,Employee_1045,Marketing,Germany,32,150278.62,2017-03-12,On Leave,emp11045@company.com
E11046,Employee_1046,Support,USA,58,111693.78,2024-07-11,Active,emp11046@company.com
E11047,Employee_1047,Finance,Australia,30,166901.35,2024-01-08,Inactive,emp11047@company.com
E11048,Employee_1048,Sales,Germany,41,159434.66,2020-05-15,Active,emp11048@company.com
E11049,Employee_1049,Marketing,UK,32,110519.13,2017-03-10,Inactive,
E11050,Employee_1050,Finance,Canada,55,160940.24,2020-01-25,,emp11050@company.com
E11051,Employee_1051,Marketing,India,30,132520.81,2024-04-13,Active,emp11051@company.com
E11052,Employee_1052,HR,UK,42,112997.53,2016-05-20,On Leave,emp11052@company.com
E11053,Employee_1053,Finance,USA,45,174603.89,2022-02-23,,emp11053@company.com
E11054,Employee_1054,Finance,USA,42,63037.75,2021-02-08,Active,emp11054@company.com
E11055,Employee_1055,Sales,UK,24,118345.73,2019-08-13,Inactive,emp11055@company.com
E11056,Employee_1056,Finance,Australia,43,138261.17,2019-12-23,,emp11056@company.com
E11057,Employee_1057,Engineering,India,57,,2022-09-02,,emp11057@company.com
E11058,Employee_1058,Sales,Australia,25,68958.1,2021-11-07,Inactive,emp11058@company.com
E11059,Employee_1059,Marketing,USA,25,121828.1,2021-08-11,On Leave,emp11059@company.com
E11060,Employee_1060,Support,Canada,40,84765.61,2023-08-04,,emp11060@company.com
E11061,Employee_1061,Support,Germany,25,62095.56,2023-12-13,On Leave,emp11061@company.com
E11062,Employee_1062,HR,UK,42,72175.7,2022-08-15,,emp11062@company.com
E11063,Employee_1063,Sales,USA,50,179788.62,2019-07-19,Active,emp11063@company.com
E11064,Employee_1064,Engineering,USA,30,163704.66,2022-05-15,,emp11064@company.com
E11065,Employee_1065,Support,Australia,21,50420.09,2015-05-01,Inactive,emp11065@company.com
E11066,Employee_1066,HR,Germany,57,153442.65,2016-08-13,On Leave,emp11066@company.com
E11067,Employee_1067,Engineering,UK,34,153426.09,2021-12-21,,emp11067@company.com
E11068,Employee_1068,Support,India,28,131909.65,2019-01-17,On Leave,emp11068@company.com
E11069,Employee_1069,Support,Canada,44,169074.85,2020-03-15,,emp11069@company.com
E11070,Employee_1070,Finance,Australia,32,99578.7,2023-03-19,On Leave,emp11070@company.com
E11071,Employee_1071,Sales,Canada,35,117137.63,2017-02-27,Inactive,emp11071@company.com
E11072,Employee_1072,Support,Australia,48,111439.09,2020-09-25,On Leave,emp11072@company.com
E11073,Employee_1073,Engineering,Australia,42,166340.11,2024-09-10,,emp11073@company.com
E11074,Employee_1074,Sales,Germany,50,54338.4,2021-05-14,,emp11074@company.com
E11075,Employee_1075,Marketing,Germany,46,51668.17,2022-08-15,Active,emp11075@company.com
E11076,Employee_1076,Marketing,USA,21,144857.0,2020-12-16,,emp11076@company.com
E11077,Employee_1077,Finance,India,40,177791.57,2019-12-04,Active,emp11077@company.com
E11078,Employee_1078,Sales,India,38,142999.75,2015-11-19,Inactive,emp11078@company.com
E11079,Employee_1079,HR,Australia,54,154278.81,2020-06-16,Active,emp11079@company.com
E11080,Employee_1080,Finance,India,26,129787.2,2017-07-14,Active,emp11080@company.com
E11081,Employee_1081,Sales,Canada,55,56610.31,2017-10-02,Inactive,emp11081@company.com
E11082,Employee_1082,Support,Australia,23,161533.69,2023-07-06,Inactive,emp11082@company.com
E11083,Employee_1083,Support,India,49,50561.98,2020-06-23,Inactive,emp11083@company.com
E11084,Employee_1084,Sales,Germany,58,62618.14,2018-12-24,Active,emp11084@company.com
E11085,Employee_1085,Support,USA,24,126517.16,2019-09-14,Inactive,emp11085@company.com
E11086,Employee_1086,HR,Australia,53,116930.07,2023-02-15,,emp11086@company.com
E11087,Employee_1087,HR,USA,40,98305.94,2022-03-16,Inactive,emp11087@company.com
E11088,Employee_1088,Marketing,Germany,34,95910.04,2019-12-09,Inactive,emp11088@company.com
E11089,Employee_1089,Marketing,UK,41,171420.91,2017-08-01,On Leave,emp11089@company.com
E11090,Employee_1090,Finance,Australia,54,134000.59,2023-07-08,On Leave,emp11090@company.com
E11091,Employee_1091,HR,UK,41,179108.02,2016-10-14,,emp11091@company.com
E11092,Employee_1092,Sales,Canada,49,54003.16,2016-05-17,,emp11092@company.com
E11093,Employee_1093,Support,Australia,43,155508.65,2024-10-23,,emp11093@company.com
E11094,Employee_1094,Sales,India,49,37085.76,2023-08-07,,emp11094@company.com
E11095,Employee_1095,Engineering,Canada,55,,2023-07-11,,emp11095@company.com
E11096,Employee_1096,HR,UK,48,66452.67,2020-09-12,Active,emp11096@company.com
E11097,Employee_1097,HR,Canada,50,178139.64,2024-11-08,Active,emp11097@company.com
E11098,Employee_1098,Sales,Germany,39,111752.69,2015-04-17,Active,emp11098@company.com
E11099,Employee_1099,Marketing,Germany,32,60821.02,2017-04-27,Active,emp11099@company.com
E11100,Employee_1100,HR,USA,44,61707.83,2024-04-21,,emp11100@company.com
E11101,Employee_1101,Support,India,56,168708.82,2018-04-24,,emp11101@company.com
E11102,Employee_1102,HR,USA,56,66630.72,2021-02-08,On Leave,emp11102@company.com
E11103,Employee_1103,Marketing,UK,36,99102.15,2018-01-24,On Leave,emp11103@company.com
E11104,Employee_1104,HR,Canada,46,104379.19,2017-01-04,Inactive,emp11104@company.com
E11105,Employee_1105,Marketing,Germany,48,113455.42,2016-07-26,Inactive,emp11105@company.com
E11106,Employee_1106,Marketing,UK,35,67747.5,2023-09-12,,emp11106@company.com
E11107,Employee_1107,Engineering,India,49,55218.28,2017-11-26,Inactive,emp11107@company.com
E11108,Employee_1108,Finance,UK,24,55214.06,2020-01-19,,emp11108@company.com
E11109,Employee_1109,Marketing,UK,47,57125.74,2020-04-08,Inactive,emp11109@company.com
E11110,Employee_1110,Finance,UK,22,138779.85,2021-12-14,,emp11110@company.com
E11111,Employee_1111,Sales,Germany,34,165622.38,2021-03-27,Inactive,emp11111@company.com
E11112,Employee_1112,Marketing,India,53,114762.83,2021-05-26,Inactive,emp11112@company.com
E11113,Employee_1113,Sales,USA,42,53884.53,2016-02-23,On Leave,emp11113@company.com
E11114,Employee_1114,HR,Germany,47,85996.96,2022-10-02,Inactive,emp11114@company.com
E11115,Employee_1115,Finance,USA,23,90066.76,2023-08-19,Inactive,emp11115@company.com
E11116,Employee_1116,Marketing,Germany,47,161579.84,2019-09-10,,emp11116@company.com
E11117,Employee_1117,Sales,Canada,47,110126.91,2020-12-01,On Leave,emp11117@company.com
E11118,Employee_1118,Finance,Canada,35,97584.92,2017-10-11,Inactive,emp11118@company.com
E11119,Employee_1119,Finance,Canada,35,94845.07,2017-04-20,,emp11119@company.com
E11120,Employee_1120,HR,Canada,33,84986.06,2021-10-13,On Leave,emp11120@company.com
E11121,Employee_1121,Marketing,Germany,58,76208.6,2019-08-10,,
E11122,Employee_1122,HR,Australia,21,52058.32,2023-01-21,On Leave,emp11122@company.com
E11123,Employee_1123,Engineering,USA,38,47674.33,2021-08-27,Inactive,emp11123@company.com
E11124,Employee_1124,HR,USA,21,122261.83,2023-06-12,,emp11124@company.com
E11125,Employee_1125,Finance,USA,60,65988.84,2022-10-11,,emp11125@company.com
E11126,Employee_1126,HR,Germany,31,121002.43,2019-03-27,On Leave,emp11126@company.com
E11127,Employee_1127,Finance,UK,21,121825.39,2019-01-09,,emp11127@company.com
E11128,Employee_1128,HR,Canada,39,133392.91,2016-06-06,On Leave,emp11128@company.com
E11129,Employee_1129,Support,India,46,66249.97,2023-01-26,On Leave,
E11130,Employee_1130,Finance,USA,47,,2020-10-01,,emp11130@company.com
E11131,Employee_1131,Sales,UK,31,170137.63,2020-02-18,,emp11131@company.com
E11132,Employee_1132,Engineering,India,41,113933.08,2020-01-13,On Leave,emp11132@company.com
E11133,Employee_1133,Support,USA,34,156667.94,2023-10-13,On Leave,emp11133@company.com
E11134,Employee_1134,Finance,UK,41,133634.01,2021-02-23,Inactive,emp11134@company.com
E11135,Employee_1135,Marketing,India,25,59677.42,2019-05-03,On Leave,emp11135@company.com
E11136,Employee_1136,HR,UK,56,36680.52,2023-11-17,,emp11136@company.com
E11137,Employee_1137,Engineering,India,29,76250.09,2023-07-03,Active,emp11137@company.com
E11138,Employee_1138,Engineering,India,49,38252.18,2024-02-18,On Leave,emp11138@company.com
E11139,Employee_1139,Sales,Australia,35,131341.26,2016-05-22,,emp11139@company.com
E11140,Employee_1140,Engineering,UK,41,148448.87,2020-02-08,,emp11140@company.com
E11141,Employee_1141,Engineering,Canada,60,58062.29,2019-06-26,Inactive,emp11141@company.com
E11142,Employee_1142,HR,Canada,24,152833.19,2023-10-27,Active,emp11142@company.com
E11143,Employee_1143,Marketing,Germany,,133395.74,2018-06-03,,emp11143@company.com
E11144,Employee_1144,HR,Australia,54,104504.68,2022-08-28,On Leave,emp11144@company.com
E11145,Employee_1145,Finance,India,40,129407.29,2023-05-10,Inactive,emp11145@company.com
E11146,Employee_1146,HR,UK,29,104681.28,2016-11-26,Active,emp11146@company.com
E11147,Employee_1147,Sales,India,31,132885.5,2015-10-03,,emp11147@company.com
E11148,Employee_1148,Engineering,India,53,86172.56,2019-06-05,,emp11148@company.com
E11149,Employee_1149,Support,Canada,26,67485.0,2015-07-08,,emp11149@company.com
E11150,Employee_1150,HR,India,,112082.27,2016-07-10,Inactive,emp11150@company.com
E11151,Employee_1151,HR,Germany,,73272.09,2018-10-21,Active,emp11151@company.com
E11152,Employee_1152,Support,Canada,24,69015.82,2024-04-12,,emp11152@company.com
E11153,Employee_1153,Marketing,Australia,37,161508.16,2015-11-04,Inactive,emp11153@company.com
E11154,Employee_1154,Engineering,Germany,53,91264.8,2023-09-16,,emp11154@company.com
E11155,Employee_1155,Finance,UK,38,76181.42,2017-04-09,On Leave,emp11155@company.com
E11156,Employee_1156,Engineering,USA,39,153958.57,2022-08-17,Inactive,emp11156@company.com
E11157,Employee_1157,Marketing,India,29,130583.46,2017-04-14,Inactive,emp11157@company.com
E11158,Employee_1158,Engineering,India,33,159378.56,2016-04-16,Active,emp11158@company.com
E11159,Employee_1159,Engineering,Canada,55,117800.77,2018-02-02,On Leave,emp11159@company.com
E11160,Employee_1160,Marketing,UK,29,135280.42,2015-04-26,Inactive,emp11160@company.com
E11161,Employee_1161,Finance,Australia,58,143743.14,2020-04-13,On Leave,emp11161@company.com
E11162,Employee_1162,Support,Australia,40,152381.79,2019-10-10,Active,emp11162@company.com
E11163,Employee_1163,Support,Canada,58,160006.73,2019-12-26,Inactive,emp11163@company.com
E11164,Employee_1164,Engineering,Germany,53,148670.97,2015-12-09,Inactive,emp11164@company.com
E11165,Employee_1165,Marketing,USA,42,92176.17,2023-08-01,Active,emp11165@company.com
E11166,Employee_1166,Support,Germany,45,71161.96,2020-04-04,,emp11166@company.com
E11167,Employee_1167,Marketing,USA,30,156334.62,2018-11-16,,emp11167@company.com
E11168,Employee_1168,HR,Canada,45,102346.11,2017-05-08,On Leave,emp11168@company.com
E11169,Employee_1169,HR,Australia,46,93473.38,2020-08-13,,emp11169@company.com
E11170,Employee_1170,Support,India,35,50352.24,2016-03-18,,emp11170@company.com
E11171,Employee_1171,Marketing,Germany,60,90479.81,2022-04-20,Active,emp11171@company.com
E11172,Employee_1172,Support,India,47,88026.42,2020-12-15,On Leave,emp11172@company.com
E11173,Employee_1173,HR,UK,28,,2019-10-06,,emp11173@company.com
E11174,Employee_1174,Support,Australia,52,124279.08,2018-01-24,Inactive,emp11174@company.com
E11175,Employee_1175,Support,Canada,46,70572.22,2020-01-09,Active,emp11175@company.com
E11176,Employee_1176,HR,UK,,166924.61,2020-02-11,On Leave,emp11176@company.com
E11177,Employee_1177,Engineering,Australia,46,42800.71,2016-05-17,Active,emp11177@company.com
E11178,Employee_1178,Support,Canada,28,102268.71,2018-06-10,On Leave,emp11178@company.com
E11179,Employee_1179,Sales,Germany,45,41589.06,2023-10-27,Inactive,emp11179@company.com
E11180,Employee_1180,Finance,India,22,,2023-11-26,Inactive,emp11180@company.com
E11181,Employee_1181,Engineering,Germany,58,,2016-02-16,Inactive,emp11181@company.com
E11182,Employee_1182,Support,USA,49,67410.3,2024-09-13,Inactive,
E11183,Employee_1183,Marketing,India,38,77502.55,2021-05-22,,emp11183@company.com
E11184,Employee_1184,Support,USA,47,41218.54,2019-01-06,Inactive,emp11184@company.com
E11185,Employee_1185,Engineering,Germany,38,76450.45,2020-04-19,On Leave,emp11185@company.com
E11186,Employee_1186,Finance,USA,34,72844.71,2015-05-21,,emp11186@company.com
E11187,Employee_1187,Engineering,Canada,50,97651.19,2023-07-02,On Leave,emp11187@company.com
E11188,Employee_1188,HR,Germany,49,139232.04,2019-04-15,,emp11188@company.com
E11189,Employee_1189,Engineering,USA,26,169801.0,2015-10-24,Active,emp11189@company.com
E11190,Employee_1190,HR,Canada,59,165710.43,2024-11-23,On Leave,emp11190@company.com
E11191,Employee_1191,HR,India,23,47473.99,2019-06-06,Active,emp11191@company.com
E11192,Employee_1192,Engineering,Canada,59,74674.88,2016-07-04,,emp11192@company.com
E11193,Employee_1193,Finance,Canada,35,58562.61,2020-01-24,,emp11193@company.com
E11194,Employee_1194,HR,Australia,37,45713.56,2020-01-05,Inactive,emp11194@company.com
E11195,Employee_1195,Support,Germany,48,70813.2,2018-03-14,,emp11195@company.com
E11196,Employee_1196,Support,Canada,48,89360.19,2019-09-17,Inactive,emp11196@company.com
E11197,Employee_1197,Sales,USA,39,177786.1,2016-11-02,Active,emp11197@company.com
E11198,Employee_1198,Sales,Canada,52,61698.16,2020-06-23,Active,emp11198@company.com
E11199,Employee_1199,Engineering,Germany,29,166281.6,2019-08-18,Inactive,emp11199@company.com
E11200,Employee_1200,Finance,UK,51,141826.58,2020-12-15,Active,emp11200@company.com
E11201,Employee_1201,Support,Germany,55,129024.71,2015-02-25,,emp11201@company.com
E11202,Employee_1202,HR,India,35,156914.51,2017-12-14,,emp11202@company.com
E11203,Employee_1203,Engineering,Germany,44,74881.68,2016-06-28,,emp11203@company.com
E11204,Employee_1204,HR,India,54,102466.21,2016-06-12,On Leave,emp11204@company.com
E11205,Employee_1205,Sales,USA,,120532.68,2024-11-16,Inactive,emp11205@company.com
E11206,Employee_1206,Sales,USA,47,75414.8,2018-03-07,Active,emp11206@company.com
E11207,Employee_1207,HR,India,42,85293.22,2016-12-22,Active,emp11207@company.com
E11208,Employee_1208,HR,Germany,51,128633.53,2016-01-02,On Leave,emp11208@company.com
E11209,Employee_1209,Marketing,Canada,46,127513.62,2016-12-16,Inactive,emp11209@company.com
E11210,Employee_1210,Sales,India,58,177455.21,2017-01-22,On Leave,emp11210@company.com
E11211,Employee_1211,Finance,UK,46,177205.12,2024-03-02,Inactive,emp11211@company.com
E11212,Employee_1212,Engineering,Australia,,128737.97,2016-01-01,Active,emp11212@company.com
E11213,Employee_1213,Finance,UK,49,89022.13,2017-02-07,On Leave,emp11213@company.com
E11214,Employee_1214,HR,Australia,28,62995.77,2021-03-14,,emp11214@company.com
E11215,Employee_1215,Engineering,Canada,45,164316.26,2021-01-28,On Leave,emp11215@company.com
E11216,Employee_1216,Sales,Canada,57,158178.76,2024-10-06,Active,emp11216@company.com
E11217,Employee_1217,Sales,UK,39,107876.92,2018-03-28,On Leave,emp11217@company.com
E11218,Employee_1218,Finance,India,41,136251.56,2023-06-09,Inactive,emp11218@company.com
E11219,Employee_1219,Engineering,Germany,36,164509.94,2021-04-23,,emp11219@company.com
E11220,Employee_1220,Marketing,India,38,97331.88,2019-06-18,Inactive,emp11220@company.com
E11221,Employee_1221,Engineering,India,38,142830.11,2023-12-15,Active,emp11221@company.com
E11222,Employee_1222,Sales,USA,21,45426.27,2015-04-10,,emp11222@company.com
E11223,Employee_1223,Sales,India,38,71535.44,2017-11-16,On Leave,emp11223@company.com
E11224,Employee_1224,Sales,Canada,54,71798.21,2019-12-02,Inactive,emp11224@company.com
E11225,Employee_1225,Marketing,Canada,42,39322.89,2021-04-16,,emp11225@company.com
E11226,Employee_1226,Support,USA,56,164123.79,2015-12-07,Active,emp11226@company.com
E11227,Employee_1227,HR,USA,25,158545.47,2015-09-06,,emp11227@company.com
E11228,Employee_1228,Marketing,UK,42,45407.97,2019-01-24,Inactive,emp11228@company.com
E11229,Employee_1229,HR,Canada,29,166838.0,2018-08-24,Active,
E11230,Employee_1230,Marketing,Canada,37,83290.88,2022-05-22,,
E11231,Employee_1231,Finance,Australia,24,55397.29,2016-11-25,Active,emp11231@company.com
E11232,Employee_1232,Support,Germany,59,171481.4,2018-10-03,On Leave,emp11232@company.com
E11233,Employee_1233,Finance,UK,57,79528.53,2018-10-01,On Leave,emp11233@company.com
E11234,Employee_1234,Engineering,Germany,34,107062.66,2016-01-01,On Leave,
E11235,Employee_1235,Sales,Germany,26,111947.98,2015-03-10,On Leave,emp11235@company.com
E11236,Employee_1236,Support,India,23,124506.38,2019-01-16,On Leave,emp11236@company.com
E11237,Employee_1237,HR,Germany,47,177287.32,2015-05-26,On Leave,emp11237@company.com
E11238,Employee_1238,Marketing,Germany,53,156863.67,2023-06-15,Inactive,emp11238@company.com
E11239,Employee_1239,Sales,India,46,150688.5,2023-03-08,,emp11239@company.com
E11240,Employee_1240,Engineering,UK,30,160935.56,2022-07-19,Active,emp11240@company.com
E11241,Employee_1241,HR,India,24,72339.41,2018-11-24,On Leave,emp11241@company.com
E11242,Employee_1242,Engineering,India,21,60271.4,2020-10-23,Active,emp11242@company.com
E11243,Employee_1243,Sales,UK,22,58636.86,2018-01-09,On Leave,emp11243@company.com
E11244,Employee_1244,Finance,USA,27,174368.47,2022-03-02,Inactive,emp11244@company.com
E11245,Employee_1245,Marketing,India,34,74572.67,2023-05-10,On Leave,emp11245@company.com
E11246,Employee_1246,Marketing,Australia,50,109725.58,2022-06-06,,emp11246@company.com
E11247,Employee_1247,Support,USA,56,63498.71,2021-05-06,,emp11247@company.com
E11248,Employee_1248,Finance,UK,21,121877.27,2015-04-15,On Leave,emp11248@company.com
E11249,Employee_1249,HR,Australia,26,57476.75,2023-07-23,,emp11249@company.com
E11250,Employee_1250,Support,Australia,54,92822.05,2015-06-28,Inactive,emp11250@company.com
E11251,Employee_1251,Marketing,USA,47,156660.82,2017-04-06,Inactive,emp11251@company.com
E11252,Employee_1252,HR,UK,50,154228.25,2023-02-02,On Leave,emp11252@company.com
E11253,Employee_1253,Support,UK,51,38063.92,2024-06-27,Active,emp11253@company.com
E11254,Employee_1254,Marketing,India,55,148482.84,2024-11-23,Inactive,emp11254@company.com
E11255,Employee_1255,Finance,USA,41,150062.62,2022-08-03,On Leave,emp11255@company.com
E11256,Employee_1256,Engineering,India,54,90188.08,2015-03-18,,emp11256@company.com
E11257,Employee_1257,Support,Canada,,91157.93,2016-03-26,Active,emp11257@company.com
E11258,Employee_1258,Marketing,India,44,71011.09,2018-03-23,Inactive,emp11258@company.com
E11259,Employee_1259,Sales,India,34,165877.59,2018-08-22,Active,emp11259@company.com
E11260,Employee_1260,HR,Germany,34,42416.55,2022-01-07,Active,emp11260@company.com
E11261,Employee_1261,Engineering,Germany,60,150607.57,2024-06-17,,emp11261@company.com
E11262,Employee_1262,Sales,India,34,91486.42,2018-02-17,Inactive,emp11262@company.com
E11263,Employee_1263,HR,Australia,38,65784.82,2017-12-12,Active,emp11263@company.com
E11264,Employee_1264,Marketing,Germany,32,71339.87,2015-08-08,Inactive,emp11264@company.com
E11265,Employee_1265,Sales,India,50,47892.2,2019-04-23,,emp11265@company.com
E11266,Employee_1266,Engineering,India,55,55197.1,2021-05-26,Inactive,emp11266@company.com
E11267,Employee_1267,Marketing,India,43,98819.96,2022-09-12,Inactive,emp11267@company.com
E11268,Employee_1268,Support,Canada,32,161435.6,2023-04-08,Inactive,emp11268@company.com
E11269,Employee_1269,Marketing,Germany,45,98728.45,2019-06-23,,emp11269@company.com
E11270,Employee_1270,Finance,Australia,50,64726.33,2023-01-09,On Leave,emp11270@company.com
E11271,Employee_1271,Sales,Canada,43,89801.66,2024-02-14,,emp11271@company.com
E11272,Employee_1272,Marketing,Germany,45,116142.98,2019-05-22,Inactive,
E11273,Employee_1273,HR,Canada,37,56039.01,2021-12-16,Active,emp11273@company.com
E11274,Employee_1274,Sales,UK,38,,2019-11-28,Inactive,emp11274@company.com
E11275,Employee_1275,Finance,UK,40,83514.58,2019-11-08,On Leave,emp11275@company.com
E11276,Employee_1276,Engineering,Australia,32,120683.78,2019-11-13,On Leave,emp11276@company.com
E11277,Employee_1277,HR,Australia,55,134606.66,2024-05-08,Inactive,emp11277@company.com
E11278,Employee_1278,Sales,USA,34,77708.58,2017-02-25,On Leave,emp11278@company.com
E11279,Employee_1279,Sales,USA,40,83538.15,2022-10-16,Inactive,emp11279@company.com
E11280,Employee_1280,Sales,Germany,26,172912.3,2022-04-27,Active,emp11280@company.com
E11281,Employee_1281,Sales,USA,26,71024.96,2019-12-26,Active,emp11281@company.com
E11282,Employee_1282,Sales,USA,30,45018.02,2024-11-16,Inactive,emp11282@company.com
E11283,Employee_1283,HR,Canada,26,90324.47,2024-01-10,On Leave,emp11283@company.com
